ac_voltage2,dc_current2,ac_voltage1,sampleTime,tdate,dc_voltage1,dc_current4,dc_voltage4,dc_voltage3,dc_current1,key,dc_current3,ac_current1,FALSE,ac_current2,dc_voltage2
293,567,341,1379686240,20/09/2013 12:11,538,572,460,622,542,5.90221E+15,538,17,,3,415
270,554,341,1379685607,20/09/2013 12:00,555,519,494,617,551,4.5805E+15,530,12,,3,419
293,682,340,1379684974,20/09/2013 11:49,563,533,424,607,557,5.27415E+15,557,18,,8,431
293,628,340,1379684330,20/09/2013 11:39,546,533,492,607,563,4.77631E+15,543,7,,28,416
293,771,340,1379683696,20/09/2013 11:28,536,516,431,617,561,6.6059E+15,530,13,,32,344
293,719,340,1379683060,20/09/2013 11:18,560,562,464,619,559,5.44086E+15,532,6,,15,417
293,597,342,1379682422,20/09/2013 11:07,544,524,423,617,554,4.99872E+15,531,16,,3,371
296,846,360,1379681789,20/09/2013 10:56,547,528,491,587,545,5.8371E+15,563,9,,29,419
300,718,374,1379681156,20/09/2013 10:46,554,542,491,574,544,5.62654E+15,562,15,,13,425
307,855,419,1379680524,20/09/2013 10:35,536,529,411,586,546,4.75381E+15,562,12,,44,416
310,673,418,1379679891,20/09/2013 10:25,546,501,495,618,550,6.00381E+15,525,14,,20,419
310,553,419,1379679258,20/09/2013 10:14,557,569,409,617,561,4.76329E+15,529,16,,4,352
297,695,372,1379678625,20/09/2013 10:04,562,504,448,616,558,4.82569E+15,530,10,,20,435
303,536,383,1379677988,20/09/2013 09:53,546,493,494,615,556,6.23306E+15,527,9,,14,413
313,541,419,1379677352,20/09/2013 09:42,550,494,498,616,565,5.46698E+15,528,10,,4,421
332,648,419,1379676716,20/09/2013 09:32,539,528,447,616,573,6.18949E+15,529,16,,8,426
341,772,445,1379675428,20/09/2013 09:10,558,548,498,619,560,5.06359E+15,531,9,,23,384
364,550,446,1379674789,20/09/2013 09:00,565,537,501,617,559,6.13658E+15,529,4,,37,424
417,570,447,1379674155,20/09/2013 08:49,560,507,499,615,553,5.86813E+15,535,14,,4,429
418,616,447,1379673521,20/09/2013 08:39,556,537,497,617,549,6.02993E+15,530,5,,30,419
421,577,450,1379672883,20/09/2013 08:28,550,534,486,616,543,5.01068E+15,536,8,,16,435
445,519,463,1379672241,20/09/2013 08:17,548,526,482,601,538,4.74749E+15,535,11,,4,437
448,523,476,1379671607,20/09/2013 08:07,545,561,469,579,544,4.87791E+15,552,13,,3,468
450,527,476,1379670974,20/09/2013 07:56,549,499,504,629,539,6.28529E+15,543,16,,3,363
449,528,476,1379670341,20/09/2013 07:46,548,516,444,543,539,5.72234E+15,562,8,,9,376
449,513,476,1379669708,20/09/2013 07:35,442,509,461,517,530,6.02044E+15,546,2,,3,434
449,513,476,1379669074,20/09/2013 07:24,440,512,457,490,526,4.89454E+15,539,2,,2,433
449,512,476,1379668442,20/09/2013 07:14,440,507,428,505,527,6.3114E+15,541,2,,3,433
449,512,476,1379667806,20/09/2013 07:03,441,508,463,512,531,6.57707E+15,546,1,,2,433
449,511,476,1379660808,20/09/2013 05:07,430,509,433,422,517,6.47097E+15,524,2,,3,423
449,512,476,1379660175,20/09/2013 04:56,428,509,435,423,514,6.48787E+15,521,2,,2,422
449,512,476,1379659543,20/09/2013 04:46,455,510,431,419,513,5.2802E+15,516,2,,3,420
448,511,476,1379658911,20/09/2013 04:35,404,509,423,427,512,5.84315E+15,516,2,,3,420
449,512,475,1379658278,20/09/2013 04:24,396,510,423,415,511,4.65087E+15,516,2,,3,420
449,513,476,1379657646,20/09/2013 04:14,381,510,422,393,512,5.92492E+15,514,3,,2,420
449,511,476,1379657014,20/09/2013 04:03,357,510,422,357,511,4.91705E+15,513,2,,2,420
449,513,476,1379656382,20/09/2013 03:53,274,509,422,305,510,6.32443E+15,511,2,,3,420
449,511,475,1379655751,20/09/2013 03:42,60,509,423,79,510,5.45117E+15,512,2,,3,420
450,512,476,1379655118,20/09/2013 03:32,3,509,423,4,510,4.71725E+15,512,1,,3,420
448,511,475,1379654486,20/09/2013 03:21,0,510,423,0,512,5.34507E+15,512,3,,3,420
449,512,475,1379653854,20/09/2013 03:11,0,509,423,0,511,6.2956E+15,511,2,,2,420
449,513,476,1379653220,20/09/2013 03:00,0,510,423,0,510,6.30192E+15,512,2,,2,421
338,533,446,1379616689,19/09/2013 16:51,0,509,423,0,510,5.17602E+15,511,6,,4,416
330,540,420,1379616053,19/09/2013 16:41,0,509,423,0,510,5.1697E+15,511,17,,3,414
307,526,420,1379615417,19/09/2013 16:30,0,509,423,0,511,6.2064E+15,511,6,,4,413
297,603,369,1379614735,19/09/2013 16:19,3,509,423,4,510,5.73897E+15,513,14,,10,411
272,537,352,1379614101,19/09/2013 16:08,47,509,423,61,510,4.78212E+15,512,5,,3,412
293,532,340,1379613468,19/09/2013 15:58,242,508,422,276,512,4.62255E+15,512,3,,4,412
287,533,340,1379612832,19/09/2013 15:47,360,510,422,359,511,5.88177E+15,514,4,,6,412
267,535,317,1379612196,19/09/2013 15:37,409,515,373,362,511,4.74223E+15,514,3,,10,412
293,554,340,1379611552,19/09/2013 15:26,419,518,424,410,515,5.0805E+15,521,18,,4,413
281,613,316,1379610919,19/09/2013 15:15,419,521,421,414,516,5.19853E+15,524,12,,8,411
267,538,314,1379610281,19/09/2013 15:05,419,520,462,459,519,5.88517E+15,527,8,,3,413
270,627,322,1379609637,19/09/2013 14:54,419,520,443,435,520,5.52154E+15,528,10,,10,411
282,628,317,1379608998,19/09/2013 14:43,419,509,487,504,520,4.85194E+15,526,10,,10,411
285,654,323,1379608366,19/09/2013 14:33,417,503,441,573,522,4.61307E+15,525,15,,12,413
277,624,340,1379607602,19/09/2013 14:20,417,522,488,593,524,6.58546E+15,527,13,,4,412
293,543,341,1379606967,19/09/2013 14:09,449,520,487,614,530,6.63713E+15,524,5,,10,415
293,540,353,1379606330,19/09/2013 13:59,421,528,497,594,522,6.57182E+15,523,11,,3,415
298,575,375,1379605686,19/09/2013 13:48,421,499,454,585,522,6.67627E+15,523,15,,4,414
303,539,396,1379605049,19/09/2013 13:37,422,521,420,599,523,5.42094E+15,523,4,,21,414
307,544,420,1379604412,19/09/2013 13:27,423,507,466,584,520,6.65376E+15,531,14,,3,417
315,543,420,1379603765,19/09/2013 13:16,424,504,482,597,519,5.13341E+15,522,14,,3,417
315,625,419,1379603131,19/09/2013 13:05,424,506,489,593,521,5.40705E+15,524,10,,11,416
310,533,420,1379602498,19/09/2013 12:55,426,507,492,608,523,5.51123E+15,523,3,,7,419
306,715,419,1379601855,19/09/2013 12:44,422,500,427,607,522,5.44592E+15,524,14,,27,417
297,695,373,1379601220,19/09/2013 12:34,425,515,492,601,522,6.00887E+15,523,9,,13,415
282,564,342,1379600528,19/09/2013 12:22,427,522,484,609,523,6.36597E+15,524,17,,4,421
266,543,341,1379599895,19/09/2013 12:11,427,496,492,585,520,5.69636E+15,524,10,,3,421
293,560,342,1379599259,19/09/2013 12:01,428,497,493,581,518,4.88297E+15,521,16,,3,422
264,671,319,1379598625,19/09/2013 11:50,430,512,466,562,518,5.24007E+15,520,9,,12,421
288,538,314,1379597991,19/09/2013 11:40,436,523,486,595,528,6.55879E+15,525,15,,3,430
262,531,319,1379597357,19/09/2013 11:29,521,557,462,502,541,5.43289E+15,565,9,,5,438
262,559,317,1379596719,19/09/2013 11:19,522,544,487,510,548,5.24639E+15,576,6,,6,440
264,531,314,1379596078,19/09/2013 11:08,508,535,487,450,569,5.97E+15,593,24,,5,453
262,528,317,1379595445,19/09/2013 10:57,539,530,492,610,603,4.57046E+15,603,19,,3,460
273,591,325,1379594803,19/09/2013 10:47,531,541,487,621,582,6.5067E+15,542,9,,7,452
278,545,341,1379594170,19/09/2013 10:36,549,543,494,600,584,6.04876E+15,611,13,,3,457
293,583,343,1379593526,19/09/2013 10:25,539,629,457,509,565,5.99584E+15,581,23,,4,467
297,532,375,1379592881,19/09/2013 10:15,540,555,482,555,562,6.26536E+15,610,4,,13,451
294,533,362,1379592248,19/09/2013 10:04,528,556,489,604,563,5.13946E+15,540,23,,17,396
307,649,422,1379591612,19/09/2013 09:53,552,533,489,617,585,5.16444E+15,533,12,,11,436
333,536,420,1379590978,19/09/2013 09:43,561,540,495,624,576,4.86994E+15,545,4,,9,412
333,545,422,1379590345,19/09/2013 09:32,558,567,482,619,551,5.45956E+15,535,13,,19,444
333,588,421,1379589712,19/09/2013 09:22,529,556,493,471,544,6.11332E+15,571,25,,4,394
334,657,424,1379589071,19/09/2013 09:11,527,513,489,608,547,4.94828E+15,523,12,,15,442
333,591,421,1379588437,19/09/2013 09:00,548,492,486,613,556,4.98742E+15,524,7,,8,440
333,565,434,1379587799,19/09/2013 08:50,537,564,499,478,563,6.35566E+15,605,12,,4,395
332,541,420,1379587166,19/09/2013 08:39,551,598,459,526,558,4.8441E+15,599,12,,13,443
333,637,422,1379586534,19/09/2013 08:29,546,574,472,485,561,5.22976E+15,610,15,,4,443
340,536,445,1379585849,19/09/2013 08:17,531,595,501,521,562,4.92286E+15,605,4,,9,449
338,536,445,1379585207,19/09/2013 08:07,531,622,491,539,579,6.39479E+15,634,13,,12,418
352,534,447,1379584570,19/09/2013 07:56,536,668,503,429,591,6.25148E+15,644,16,,7,458
417,527,449,1379583934,19/09/2013 07:45,545,720,488,610,586,6.19898E+15,547,32,,5,459
418,607,451,1379583301,19/09/2013 07:35,546,556,403,638,588,4.68344E+15,554,12,,9,450
445,526,465,1379582669,19/09/2013 07:24,556,647,401,591,601,5.72739E+15,587,13,,5,414
448,545,476,1379582032,19/09/2013 07:14,543,508,494,637,570,6.27732E+15,557,17,,4,471
449,535,477,1379581400,19/09/2013 07:03,555,545,398,640,559,5.28308E+15,567,9,,9,453
446,512,466,1379578846,19/09/2013 06:21,543,492,479,615,578,5.95008E+15,523,1,,3,458
446,511,465,1379578213,19/09/2013 06:10,554,523,492,618,576,5.26889E+15,524,2,,3,457
446,509,465,1379577580,19/09/2013 06:00,552,517,420,618,570,5.07308E+15,523,2,,3,373
446,515,466,1379576947,19/09/2013 05:49,546,493,492,616,562,5.63603E+15,524,2,,3,474
446,513,467,1379576315,19/09/2013 05:38,547,524,496,617,560,5.84603E+15,524,2,,3,390
446,509,475,1379575682,19/09/2013 05:28,555,513,461,616,552,5.74103E+15,523,2,,2,411
447,513,474,1379575049,19/09/2013 05:17,548,527,469,615,554,6.22523E+15,524,2,,3,473
447,511,475,1379574416,19/09/2013 05:07,564,525,447,618,547,6.6172E+15,524,2,,2,364
447,513,475,1379573784,19/09/2013 04:56,546,493,503,618,542,5.09933E+15,522,2,,2,450
447,514,467,1379573152,19/09/2013 04:46,535,523,500,615,535,5.79271E+15,524,2,,2,463
448,511,475,1379572518,19/09/2013 04:35,435,507,408,588,524,5.68853E+15,527,2,,2,430
447,512,475,1379571885,19/09/2013 04:25,433,509,487,477,521,5.89854E+15,528,2,,2,426
448,511,475,1379571252,19/09/2013 04:14,431,510,434,422,517,6.05425E+15,522,2,,3,424
448,512,475,1379570619,19/09/2013 04:03,430,509,430,418,515,6.23155E+15,520,2,,2,423
448,514,475,1379569987,19/09/2013 03:53,380,510,423,389,510,5.10565E+15,513,2,,3,422
447,511,475,1379569354,19/09/2013 03:42,268,510,423,296,511,6.43524E+15,511,2,,3,422
448,511,475,1379568721,19/09/2013 03:32,30,508,424,38,511,5.66228E+15,513,2,,2,422
446,512,474,1379568089,19/09/2013 03:21,1,509,424,1,512,5.87229E+15,513,2,,3,422
447,512,475,1379567456,19/09/2013 03:11,0,510,424,0,510,5.76728E+15,510,3,,3,423
447,513,475,1379566822,19/09/2013 03:00,0,510,424,0,512,5.6686E+15,510,2,,3,422
277,537,341,1379530616,18/09/2013 16:57,0,508,426,0,509,5.0135E+15,511,12,,5,416
272,585,341,1379529983,18/09/2013 16:46,0,509,421,0,509,5.00724E+15,512,15,,4,415
278,537,342,1379529341,18/09/2013 16:36,0,511,414,0,510,5.31092E+15,513,3,,6,415
278,587,340,1379528709,18/09/2013 16:25,0,514,368,0,512,4.58208E+15,512,16,,7,417
293,663,339,1379528071,18/09/2013 16:14,13,515,366,18,510,5.10091E+15,511,16,,4,415
264,560,325,1379527438,18/09/2013 16:04,81,517,364,107,511,5.74344E+15,512,17,,4,416
293,677,340,1379526803,18/09/2013 15:53,340,518,364,332,510,5.70152E+15,512,15,,4,413
266,541,340,1379526166,18/09/2013 15:43,358,518,369,358,510,6.62277E+15,513,8,,4,415
288,664,314,1379525529,18/09/2013 15:32,359,518,371,359,510,5.87387E+15,515,16,,4,414
276,630,317,1379524892,18/09/2013 15:21,362,516,370,363,511,5.49687E+15,513,9,,11,413
264,721,317,1379524242,18/09/2013 15:11,408,517,385,372,510,4.7044E+15,515,14,,26,414
276,550,316,1379523610,18/09/2013 15:00,439,519,373,368,511,6.46307E+15,516,12,,3,417
282,699,316,1379522972,18/09/2013 14:49,424,519,383,370,512,4.74797E+15,516,15,,5,417
273,569,315,1379522335,18/09/2013 14:39,456,522,371,360,512,5.7356E+15,517,17,,3,418
261,551,314,1379521703,18/09/2013 14:28,425,514,400,388,513,6.53399E+15,518,11,,4,419
264,581,314,1379521063,18/09/2013 14:18,426,514,411,398,513,6.57755E+15,521,17,,5,420
262,548,314,1379520430,18/09/2013 14:07,427,518,403,400,511,5.40809E+15,519,6,,10,421
258,572,292,1379519785,18/09/2013 13:56,428,514,426,411,514,5.90012E+15,520,5,,32,421
256,552,287,1379519145,18/09/2013 13:46,429,520,483,477,521,5.48313E+15,533,8,,22,423
273,593,316,1379518494,18/09/2013 13:35,430,515,488,593,526,5.66386E+15,527,15,,4,424
262,595,323,1379517861,18/09/2013 13:24,526,503,493,607,538,6.6504E+15,531,6,,28,445
276,546,317,1379517228,18/09/2013 13:14,549,547,477,615,560,6.53976E+15,524,6,,27,434
261,607,314,1379516596,18/09/2013 13:03,540,519,478,612,561,5.479E+15,530,7,,13,452
264,557,318,1379515963,18/09/2013 12:53,548,521,463,613,566,6.08745E+15,524,4,,6,447
264,539,319,1379515330,18/09/2013 12:42,551,524,487,613,567,6.04608E+15,526,6,,3,430
271,544,316,1379514694,18/09/2013 12:31,552,518,495,613,561,4.82727E+15,537,6,,16,416
261,535,314,1379514054,18/09/2013 12:21,550,552,490,614,558,4.61754E+15,525,16,,4,450
261,547,315,1379513421,18/09/2013 12:10,533,530,494,599,539,6.73698E+15,530,13,,3,389
261,609,314,1379512787,18/09/2013 12:00,546,516,406,616,542,6.32755E+15,531,15,,13,442
273,529,314,1379512146,18/09/2013 11:49,459,551,484,592,532,6.25251E+15,527,13,,5,434
261,620,314,1379511514,18/09/2013 11:38,522,560,485,607,549,6.3413E+15,527,13,,16,459
261,591,314,1379510881,18/09/2013 11:28,533,530,491,604,559,5.49041E+15,538,6,,8,422
261,536,317,1379510248,18/09/2013 11:17,534,529,492,607,544,4.72577E+15,531,16,,4,455
256,625,291,1379509615,18/09/2013 11:07,527,499,496,602,562,6.17403E+15,527,6,,12,452
288,605,316,1379508981,18/09/2013 10:56,535,533,405,605,567,6.23464E+15,537,15,,12,455
261,599,315,1379508349,18/09/2013 10:46,536,512,486,601,580,6.0146E+15,527,8,,10,464
262,527,323,1379507709,18/09/2013 10:35,548,493,476,612,590,5.10874E+15,525,15,,4,459
285,618,317,1379507073,18/09/2013 10:24,541,547,491,612,570,6.55536E+15,525,9,,13,461
264,655,314,1379506438,18/09/2013 10:14,550,514,497,610,557,5.68956E+15,529,13,,18,446
255,630,297,1379505805,18/09/2013 10:03,536,495,479,602,550,4.92746E+15,524,10,,15,439
272,572,314,1379505165,18/09/2013 09:53,545,498,493,614,577,6.69204E+15,525,7,,7,464
256,527,302,1379504533,18/09/2013 09:42,529,511,487,607,580,6.25828E+15,532,11,,4,471
293,536,341,1379503895,18/09/2013 09:31,555,514,496,618,594,5.04813E+15,553,5,,14,479
306,529,419,1379503259,18/09/2013 09:21,549,503,487,617,595,5.7646E+15,537,6,,9,478
370,584,447,1379502609,18/09/2013 09:10,542,532,447,593,576,6.04195E+15,532,24,,6,466
402,524,448,1379501976,18/09/2013 08:59,527,520,409,588,594,5.20894E+15,569,4,,3,484
417,512,449,1379501343,18/09/2013 08:49,513,510,486,501,597,4.6387E+15,647,2,,2,487
433,511,462,1379500708,18/09/2013 08:38,523,509,487,505,599,4.73202E+15,646,2,,3,487
443,512,451,1379500070,18/09/2013 08:28,540,509,476,491,578,6.17348E+15,612,2,,2,462
444,511,461,1379499430,18/09/2013 08:17,564,509,429,556,598,5.04758E+15,641,3,,2,494
441,511,455,1379498797,18/09/2013 08:06,550,511,467,504,570,6.29608E+15,596,3,,2,475
419,511,460,1379498163,18/09/2013 07:56,551,509,478,512,589,5.19753E+15,634,2,,3,482
446,511,466,1379497528,18/09/2013 07:45,543,511,486,514,599,6.65823E+15,668,2,,4,488
447,512,469,1379496895,18/09/2013 07:35,543,509,484,518,597,5.17018E+15,660,2,,3,482
447,513,476,1379496259,18/09/2013 07:24,545,510,470,515,579,5.77835E+15,614,2,,2,467
446,513,468,1379495626,18/09/2013 07:14,553,508,435,500,567,4.56943E+15,589,1,,3,464
447,511,469,1379494993,18/09/2013 07:03,542,511,461,520,570,5.76048E+15,599,2,,3,466
446,511,468,1379494361,18/09/2013 06:53,558,511,491,559,592,6.45496E+15,666,2,,3,493
447,510,475,1379493728,18/09/2013 06:42,547,510,464,518,558,6.6038E+15,596,2,,3,415
445,511,465,1379493096,18/09/2013 06:31,523,510,405,494,537,5.4779E+15,559,2,,2,452
446,509,468,1379492452,18/09/2013 06:21,528,509,459,506,551,4.96938E+15,588,2,,2,438
446,512,468,1379491820,18/09/2013 06:10,537,507,464,517,558,4.87276E+15,599,1,,3,448
447,508,466,1379491187,18/09/2013 06:00,538,512,467,513,552,6.71568E+15,587,3,,2,457
446,512,467,1379490551,18/09/2013 05:49,541,509,458,527,554,4.99055E+15,588,2,,3,458
447,509,475,1379489919,18/09/2013 05:39,572,510,471,534,559,6.37676E+15,598,2,,3,463
448,515,476,1379489286,18/09/2013 05:28,568,507,472,540,563,4.76611E+15,605,2,,2,459
448,512,476,1379488653,18/09/2013 05:17,519,513,452,513,534,5.58978E+15,552,2,,2,451
448,513,476,1379488021,18/09/2013 05:07,531,508,449,519,534,4.63458E+15,551,2,,3,429
448,511,476,1379487388,18/09/2013 04:56,621,505,432,564,531,5.24302E+15,544,2,,2,453
449,512,476,1379486756,18/09/2013 04:46,441,508,447,492,527,5.89256E+15,540,2,,2,434
449,511,476,1379486123,18/09/2013 04:35,438,508,433,448,524,6.28014E+15,535,2,,2,431
448,512,476,1379485491,18/09/2013 04:25,435,509,427,416,518,4.60723E+15,525,2,,3,428
447,511,475,1379484859,18/09/2013 04:14,434,510,427,415,516,6.15273E+15,521,2,,2,426
447,513,475,1379484226,18/09/2013 04:04,418,509,422,410,513,5.02683E+15,513,2,,3,425
446,513,467,1379483594,18/09/2013 03:53,346,508,421,339,511,5.81381E+15,512,3,,3,425
446,512,467,1379482961,18/09/2013 03:43,144,509,421,174,510,6.39792E+15,512,2,,2,426
446,511,466,1379482329,18/09/2013 03:32,19,508,421,24,511,4.76666E+15,513,2,,2,425
446,513,466,1379481696,18/09/2013 03:21,0,510,421,0,511,4.65245E+15,513,2,,2,425
445,513,466,1379481063,18/09/2013 03:11,0,508,421,0,511,6.50966E+15,512,2,,2,425
445,511,466,1379480429,18/09/2013 03:00,0,509,422,0,511,6.32233E+15,512,2,,2,426
261,574,313,1379444217,17/09/2013 16:57,0,510,422,0,510,5.38376E+15,512,9,,15,417
261,548,314,1379443583,17/09/2013 16:46,0,507,422,0,510,5.02106E+15,513,7,,21,418
264,617,313,1379442950,17/09/2013 16:36,0,509,423,0,510,5.56614E+15,512,11,,13,417
283,720,299,1379442317,17/09/2013 16:25,0,509,422,0,512,6.11232E+15,511,15,,5,419
276,612,314,1379441669,17/09/2013 16:14,2,523,386,3,509,4.86651E+15,511,12,,3,422
260,605,291,1379441033,17/09/2013 16:04,75,522,385,100,510,6.12909E+15,512,17,,5,422
283,543,292,1379440400,17/09/2013 15:53,255,522,388,286,511,4.95907E+15,511,17,,14,421
265,575,301,1379439764,17/09/2013 15:43,370,515,393,375,510,4.68791E+15,513,16,,4,425
256,519,298,1379439131,17/09/2013 15:32,434,521,393,385,513,5.14798E+15,515,7,,9,425
262,546,314,1379438485,17/09/2013 15:21,400,521,387,417,511,6.48203E+15,513,11,,4,426
259,552,287,1379437853,17/09/2013 15:11,388,520,388,400,512,6.03275E+15,513,10,,3,425
256,582,292,1379437210,17/09/2013 15:00,445,520,397,386,511,5.83497E+15,515,15,,7,425
256,530,309,1379436575,17/09/2013 14:49,431,519,428,412,517,6.41057E+15,525,11,,7,426
266,531,291,1379435941,17/09/2013 14:39,433,520,458,451,524,6.53866E+15,534,5,,10,427
271,552,301,1379435307,17/09/2013 14:28,433,530,447,440,524,5.35613E+15,536,17,,4,427
239,565,291,1379434665,17/09/2013 14:18,445,537,467,481,532,4.79318E+15,547,11,,4,425
262,535,304,1379434031,17/09/2013 14:07,545,533,455,517,552,6.51749E+15,587,11,,3,440
262,622,313,1379433397,17/09/2013 13:56,545,531,441,526,561,5.19643E+15,607,22,,4,414
252,533,271,1379432756,17/09/2013 13:46,520,532,446,487,533,4.73958E+15,555,7,,13,432
264,575,313,1379432122,17/09/2013 13:35,534,541,446,495,551,4.74535E+15,584,16,,18,443
252,530,279,1379431485,17/09/2013 13:25,526,536,439,502,542,5.94671E+15,571,8,,8,439
250,529,291,1379430852,17/09/2013 13:14,489,537,468,467,543,6.36645E+15,569,4,,9,420
251,585,265,1379430215,17/09/2013 13:03,532,524,483,516,581,5.28467E+15,635,11,,9,463
259,528,290,1379429582,17/09/2013 12:53,532,579,486,548,583,4.59129E+15,667,11,,15,468
252,533,281,1379428935,17/09/2013 12:42,554,534,491,609,593,6.20056E+15,600,9,,7,463
261,594,313,1379428303,17/09/2013 12:32,504,553,448,511,537,6.31422E+15,560,15,,10,390
260,632,306,1379427661,17/09/2013 12:21,510,540,438,500,539,6.63198E+15,564,23,,4,433
245,562,292,1379427028,17/09/2013 12:10,520,555,469,507,546,4.72172E+15,577,12,,4,457
256,533,291,1379426393,17/09/2013 12:00,510,545,452,494,546,6.5513E+15,580,11,,16,444
268,527,290,1379425752,17/09/2013 11:49,511,567,465,491,557,6.3938E+15,599,14,,3,415
245,535,297,1379425120,17/09/2013 11:39,540,562,442,525,559,4.51171E+15,602,17,,7,444
259,586,291,1379424483,17/09/2013 11:28,511,585,376,515,537,5.39159E+15,556,16,,6,431
262,564,301,1379423850,17/09/2013 11:17,502,546,296,474,538,5.18832E+15,557,11,,11,418
260,530,299,1379423213,17/09/2013 11:07,516,553,493,568,552,4.84981E+15,558,18,,9,444
262,534,302,1379422580,17/09/2013 10:56,522,584,491,452,557,6.22818E+15,591,15,,3,448
266,653,289,1379421948,17/09/2013 10:46,517,572,478,495,546,6.31477E+15,575,36,,17,379
262,536,292,1379421308,17/09/2013 10:35,511,540,484,534,562,5.18887E+15,547,17,,16,448
256,559,287,1379420675,17/09/2013 10:24,531,507,436,524,570,4.86245E+15,604,12,,4,449
259,532,311,1379420042,17/09/2013 10:14,499,523,427,583,554,4.63348E+15,527,7,,3,436
270,564,313,1379419409,17/09/2013 10:03,525,503,446,609,604,5.44904E+15,527,13,,3,444
268,584,314,1379418775,17/09/2013 09:53,525,518,475,590,556,5.13128E+15,530,8,,9,440
263,556,314,1379418141,17/09/2013 09:42,537,503,489,612,601,6.67417E+15,526,16,,3,442
270,551,313,1379417509,17/09/2013 09:32,489,513,481,556,551,4.62537E+15,528,17,,4,419
270,539,313,1379416876,17/09/2013 09:21,556,505,491,615,598,5.62441E+15,528,15,,4,455
263,551,313,1379416243,17/09/2013 09:11,499,532,487,582,542,4.58503E+15,530,16,,4,433
262,538,314,1379415608,17/09/2013 09:00,504,542,444,575,549,5.69423E+15,541,15,,4,405
240,534,281,1379414971,17/09/2013 08:49,557,521,496,614,587,4.94313E+15,532,9,,4,456
267,536,314,1379414335,17/09/2013 08:39,564,511,481,616,602,5.24055E+15,534,12,,4,458
256,672,290,1379413696,17/09/2013 08:28,508,523,488,579,549,4.88609E+15,531,14,,4,426
262,541,314,1379413013,17/09/2013 08:17,489,502,489,551,547,5.54827E+15,549,11,,4,448
256,541,296,1379412380,17/09/2013 08:06,533,537,491,607,599,5.54016E+15,539,14,,4,465
256,538,291,1379411748,17/09/2013 07:56,539,540,483,610,595,6.11122E+15,531,12,,3,466
282,547,314,1379411111,17/09/2013 07:45,540,534,491,615,595,5.70688E+15,532,14,,2,467
288,536,314,1379410475,17/09/2013 07:34,542,530,493,608,593,6.10311E+15,545,5,,18,386
293,695,367,1379409837,17/09/2013 07:24,545,500,457,613,590,4.88032E+15,543,16,,26,477
333,548,421,1379409204,17/09/2013 07:13,555,521,468,615,590,4.98532E+15,556,17,,4,461
333,513,423,1379408571,17/09/2013 07:03,559,546,485,616,588,5.10228E+15,541,2,,3,498
333,513,424,1379407937,17/09/2013 06:52,560,516,499,616,587,6.28769E+15,526,1,,2,486
327,511,419,1379407305,17/09/2013 06:42,556,517,489,615,585,4.70495E+15,526,2,,2,452
309,513,419,1379406673,17/09/2013 06:31,558,510,427,616,582,5.66523E+15,527,2,,3,487
323,513,419,1379406030,17/09/2013 06:20,563,494,493,616,578,4.58098E+15,526,1,,3,452
333,510,422,1379405397,17/09/2013 06:10,566,515,501,617,576,4.53933E+15,527,2,,2,401
333,513,418,1379404764,17/09/2013 05:59,567,496,468,617,571,5.95454E+15,526,2,,2,480
310,511,420,1379404131,17/09/2013 05:49,563,512,409,617,567,5.49577E+15,526,2,,3,472
313,512,418,1379403498,17/09/2013 05:38,561,509,403,617,561,4.82864E+15,528,1,,3,471
332,514,418,1379402866,17/09/2013 05:28,571,491,413,617,557,6.34425E+15,525,2,,2,397
321,512,418,1379402233,17/09/2013 05:17,565,527,412,617,550,4.62592E+15,526,2,,3,382
310,514,418,1379401601,17/09/2013 05:07,556,500,490,616,543,4.97721E+15,526,2,,3,459
310,513,417,1379400968,17/09/2013 04:56,533,499,473,615,538,6.3927E+15,513,2,,3,453
307,511,417,1379400336,17/09/2013 04:45,443,522,498,606,526,4.84569E+15,527,2,,2,436
307,511,417,1379399703,17/09/2013 04:35,441,509,477,467,519,5.34967E+15,525,2,,3,434
310,513,416,1379399062,17/09/2013 04:24,439,508,464,453,517,6.25306E+15,522,2,,2,432
306,512,419,1379398430,17/09/2013 04:14,437,508,447,436,515,6.68558E+15,519,2,,2,430
306,511,417,1379397796,17/09/2013 04:03,414,510,422,410,512,4.93282E+15,514,2,,3,430
306,513,417,1379397164,17/09/2013 03:53,356,508,415,355,513,5.55968E+15,513,2,,2,430
302,513,411,1379396531,17/09/2013 03:42,185,509,415,222,510,4.66165E+15,512,2,,2,430
297,513,371,1379395899,17/09/2013 03:31,24,510,416,29,511,4.99673E+15,511,2,,2,430
297,512,375,1379395267,17/09/2013 03:21,1,509,416,1,510,5.06146E+15,511,3,,2,430
297,513,364,1379394635,17/09/2013 03:10,0,510,416,0,511,6.3402E+15,511,2,,3,430
297,512,368,1379394002,17/09/2013 03:00,0,509,416,0,512,6.40411E+15,511,2,,3,430
266,512,315,1379357589,16/09/2013 16:53,0,508,418,0,510,6.49124E+15,514,2,,3,433
263,511,322,1379356951,16/09/2013 16:42,0,509,418,0,510,5.69011E+15,511,2,,3,433
287,511,315,1379356314,16/09/2013 16:32,0,509,419,0,509,4.97776E+15,512,2,,2,433
287,511,324,1379355654,16/09/2013 16:21,4,509,419,6,509,6.46884E+15,511,2,,3,434
278,512,314,1379355018,16/09/2013 16:10,75,509,418,100,511,5.11012E+15,512,2,,3,434
