text,tdate,key
"Wed Sep 25 11:12:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 6s).",2013-09-25 09:12:50,6191521774698496
"Sun Sep 15 06:57:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-15 04:57:15,6192999243448320
"Thu Sep 26 05:54:10 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-26 03:54:15,6193171042140160
"Sat Sep 28 18:27:33 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-28 16:27:37,6194837489451008
"Mon Sep 23 06:14:58 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-105dbm). Unsuccessful.",2013-09-23 04:15:04,6195541864087552
"Sat Sep 21 05:53:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 4s).",2013-09-21 03:53:52,6196091619901440
"Mon Sep 16 07:18:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 5s).",2013-09-16 05:18:35,6199458874261504
"Wed Sep 11 11:45:56 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-101dbm). Successful (50 bytes - 8s).",2013-09-11 09:46:05,6199733752168448
"Sun Sep 29 14:32:37 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-29 12:32:42,6200094529421312
"Fri Sep 27 13:32:13 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-27 11:32:19,6200644285235200
"Mon Sep 23 16:20:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 11s).",2013-09-23 14:20:33,6202654329929728
"Mon Sep 16 10:32:35 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-16 08:32:39,6203513323388928
"Mon Sep 30 14:02:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 13s).",2013-09-30 12:03:00,6203771021426688
"Sun Sep 29 05:32:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-29 03:32:29,6205145410961408
"Mon Sep  9 17:26:59 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-113dbm). Unsuccessful.",2013-09-09 15:27:18,6205506188214272
"Tue Oct  1 08:11:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-01 06:11:11,6207206995263488
"Sun Sep 22 09:36:12 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-22 07:36:17,6207499053039616
"Sat Sep 14 09:56:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-14 07:56:29,6208667284144128
"Thu Sep 12 11:35:34 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 4s).",2013-09-12 09:35:40,6209217039958016
"Mon Sep 16 14:06:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 4s).",2013-09-16 12:06:14,6209766795771904
"Sat Sep 21 16:40:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-21 14:40:29,6213958683852800
"Fri Sep 20 18:37:13 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (50 bytes - 8s).",2013-09-20 16:37:22,6216020268154880
"Thu Sep 12 18:20:29 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-103dbm). Successful (52 bytes - 5s).",2013-09-12 16:20:35,6216776182398976
"Sun Sep 15 12:03:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-09-15 10:04:05,6217325938212864
"Sat Sep 14 07:49:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (54 bytes - 4s).",2013-09-14 05:49:52,6217875694026752
"Thu Oct  3 14:34:09 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-03 12:34:14,6219782659506176
"Tue Oct  1 11:54:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-10-01 09:54:30,6220332415320064
"Sat Sep 28 07:28:47 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-28 05:28:51,6221088329564160
"Mon Sep 16 07:07:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 5s).",2013-09-16 05:08:02,6223098374258688
"Sat Sep 21 07:39:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-21 05:39:46,6223441971642368
"Sun Oct  6 09:04:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-06 07:04:36,6223588000530432
"Thu Oct  3 08:22:03 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-03 06:22:08,6225074059214848
"Tue Sep 10 06:26:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 04:26:28,6225984592281600
"Sat Oct  5 11:55:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 8s).",2013-10-05 09:55:13,6229910192390144
"Sun Sep 22 06:04:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-09-22 04:04:30,6230176480362496
"Tue Sep 24 15:28:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 6s).",2013-09-24 13:28:10,6231275991990272
"Thu Oct  3 18:49:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-03 16:49:33,6232701921132544
"Sat Sep 28 08:21:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-28 06:21:46,6234729145696256
"Wed Sep 25 10:09:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-25 08:09:13,6234883764518912
"Thu Sep 12 14:00:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-12 12:00:59,6234918124257280
"Tue Sep 17 06:35:27 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-09-17 04:35:33,6236017635885056
"Tue Sep 24 05:32:52 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-24 03:32:58,6236739190390784
"Thu Oct  3 06:04:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-03 04:04:27,6238474357178368
"Mon Sep 30 11:55:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-30 09:55:37,6239230271422464
"Wed Sep 11 13:04:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 6s).",2013-09-11 11:04:30,6239591048675328
"Fri Sep 27 13:10:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-09-27 11:11:03,6239780027236352
"Wed Oct  2 05:53:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-10-02 03:53:48,6241291855724544
"Mon Sep 23 14:54:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 10s).",2013-09-23 12:54:39,6241583913500672
"Sat Sep 21 10:40:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-21 08:40:27,6242133669314560
"Mon Sep 16 09:07:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 13s).",2013-09-16 07:07:25,6243851656232960
"Mon Sep 16 06:04:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 5s).",2013-09-16 04:04:45,6244401412046848
"Tue Sep 24 17:14:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 8s).",2013-09-24 15:15:04,6246085039226880
"Sat Sep 28 09:56:55 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-28 07:57:01,6247751486537728
"Sun Sep 15 15:35:35 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-09-15 13:35:40,6251960554487808
"Sat Oct  5 17:47:28 2013
 (Rwanda).successful (3s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 6s).",2013-10-05 15:47:33,6253480972910592
"Tue Oct  1 15:38:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-01 13:38:36,6254417275781120
"Tue Sep 17 12:03:52 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-17 10:03:59,6257183234719744
"Sun Sep 29 17:01:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-29 15:01:11,6258368645693440
"Mon Sep 23 15:58:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (55 bytes - 7s).",2013-09-23 13:59:01,6258626343731200
"Thu Oct  3 16:09:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 5s).",2013-10-03 14:09:52,6259158919675904
"Thu Sep 19 16:09:51 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-19 14:09:57,6259313538498560
"Fri Sep 13 10:29:45 2013
 (Rwanda).successful (7s) - UMTS (3G). Registered on Home Network (-105dbm). Unsuccessful.",2013-09-13 08:29:51,6261168964370432
"Wed Sep 25 08:23:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-09-25 06:23:28,6261340763062272
"Wed Sep 25 14:01:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 6s).",2013-09-25 12:01:53,6264089542131712
"Mon Sep 23 12:25:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (56 bytes - 9s).",2013-09-23 10:25:48,6266460364079104
"Fri Sep 27 07:30:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 05:30:36,6267370897145856
"Fri Sep 20 16:51:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 8s).",2013-09-20 14:51:23,6269346582102016
"Tue Sep 17 11:53:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-17 09:53:26,6269827618439168
"Mon Sep  9 15:29:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (50 bytes - 4s).",2013-09-09 13:30:03,6270652252160000
"Sun Sep 29 18:36:45 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-29 16:36:51,6271013029412864
"Sun Sep 22 11:53:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-22 09:53:51,6271923562479616
"Tue Oct  1 13:08:24 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 4s).",2013-10-01 11:08:31,6273658729267200
"Tue Sep 17 17:43:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-77dbm). Successful (55 bytes - 8s).",2013-09-17 15:43:16,6273882067566592
"Sun Sep 29 05:00:38 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-29 03:00:44,6274414643511296
"Thu Sep 12 07:51:28 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (56 bytes - 4s).",2013-09-12 05:51:34,6275874932391936
"Sun Oct  6 06:46:41 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-06 04:46:46,6276914314477568
"Thu Oct  3 16:52:51 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-10-03 14:53:01,6277575739441152
"Tue Sep 24 09:25:53 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-24 07:25:58,6277867797217280
"Tue Sep 10 08:31:00 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (46 bytes - 4s).",2013-09-10 06:31:05,6278486272507904
"Sun Sep 15 13:49:43 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-15 11:49:53,6279036028321792
"Sat Sep 14 12:56:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-14 10:57:00,6279585784135680
"Sat Oct  5 11:02:14 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-10-05 09:02:19,6283580103720960
"Fri Oct  4 14:45:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 4s).",2013-10-04 12:45:11,6284928723451904
"Tue Oct  1 10:08:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 15s).",2013-10-01 08:08:38,6286921588277248
"Wed Sep 25 09:37:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 6s).",2013-09-25 07:37:34,6287110566838272
"Sun Sep 15 12:14:32 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-15 10:14:37,6288244438204416
"Thu Sep 12 06:25:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-12 04:25:53,6288931632971776
"Sun Oct  6 11:22:13 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-06 09:22:19,6290245892964352
"Thu Sep 19 13:19:06 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 8s).",2013-09-19 11:19:11,6290340382244864
"Thu Oct  3 17:56:22 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 5s).",2013-10-03 15:56:27,6290701159497728
"Tue Sep 17 09:03:15 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-09-17 07:03:19,6293467118436352
"Fri Sep 27 13:42:46 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 5s).",2013-09-27 11:42:52,6293553017782272
"Fri Oct  4 14:34:33 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 4s).",2013-10-04 12:34:39,6295442803392512
"Thu Sep 12 05:13:50 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (51 bytes - 4s).",2013-09-12 03:13:55,6296353336459264
"Sat Sep 28 11:32:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 9s).",2013-09-28 09:32:29,6301077800484864
"Sun Oct  6 08:53:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-06 06:54:03,6303165154590720
"Sat Sep 21 17:01:29 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-21 15:01:44,6303431442563072
"Thu Sep 19 08:31:52 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-19 06:31:57,6303981198376960
"Mon Sep 23 11:53:58 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-23 09:54:03,6304530954190848
"Tue Sep 10 12:30:52 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-77dbm). Successful (55 bytes - 4s).",2013-09-10 10:31:01,6304737112621056
"Mon Sep 30 05:11:23 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-30 03:11:28,6305097889873920
"Sat Sep 14 13:18:17 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-09-14 11:18:22,6305286868434944
"Thu Sep 12 12:01:51 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 8s).",2013-09-12 10:01:57,6305836624248832
"Fri Sep 27 18:39:59 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-27 16:40:05,6306472279408640
"Sat Oct  5 12:06:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-05 10:06:13,6309693504880640
"Mon Sep  9 15:43:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (50 bytes - 5s).",2013-09-09 13:43:14,6310509548666880
"Thu Oct  3 18:28:16 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-10-03 16:28:21,6311660599902208
"Sun Sep 22 18:04:08 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-101dbm). Successful (55 bytes - 8s).",2013-09-22 16:04:14,6312502413492224
"Tue Oct  1 06:04:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-01 04:04:10,6313034989436928
"Sat Sep 14 06:46:33 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-14 04:46:37,6313670644596736
"Wed Sep 25 06:48:03 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-25 04:48:09,6313842443288576
"Sat Sep 14 05:43:19 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-14 03:43:24,6317862532677632
"Sun Sep 29 13:50:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 8s).",2013-09-29 11:50:13,6318120230715392
"Fri Sep 27 11:14:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-09-27 09:14:20,6319494620250112
"Sat Sep 21 07:50:16 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-21 05:50:21,6321848262328320
"Thu Sep 12 10:22:27 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-12 08:22:31,6323016493432832
"Wed Sep 18 10:28:19 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 10s).",2013-09-18 08:28:25,6323428810293248
"Thu Oct  3 15:48:35 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-03 13:48:41,6324786019958784
"Sat Sep 28 12:25:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 7s).",2013-09-28 10:25:42,6327637878243328
"Sun Oct  6 09:36:11 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-10-06 07:36:17,6329415994703872
"Sat Sep 21 14:53:57 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-21 12:54:03,6329682282676224
"Thu Oct  3 11:12:30 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (55 bytes - 5s).",2013-10-03 09:12:34,6330077419667456
"Thu Sep 19 07:07:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-19 05:07:25,6330232038490112
"Mon Sep 16 08:22:05 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-79dbm). Successful (54 bytes - 8s).",2013-09-16 06:22:11,6333736731803648
"Thu Sep 26 11:44:08 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 5s).",2013-09-26 09:44:14,6333908530495488
"Wed Sep 18 11:10:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (55 bytes - 15s).",2013-09-18 09:10:55,6334836243431424
"Sun Sep 29 17:43:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-29 15:43:33,6335574977806336
"Thu Sep 19 05:21:52 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (50 bytes - 4s).",2013-09-19 03:21:57,6335729596628992
"Tue Sep 24 05:11:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-09-24 03:11:48,6336279352442880
"Sat Oct  5 12:38:01 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 9s).",2013-10-05 10:38:14,6336562820284416
"Tue Oct  1 10:51:02 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 5s).",2013-10-01 08:51:07,6338255037399040
"Fri Oct  4 08:01:21 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-04 06:01:26,6339354549026816
"Fri Sep 20 09:03:53 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-75dbm). Successful (54 bytes - 8s).",2013-09-20 07:03:58,6339715326279680
"Wed Sep 11 17:48:32 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-107dbm). Unsuccessful.",2013-09-11 15:48:38,6340471240523776
"Mon Sep 30 12:38:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 4s).",2013-09-30 10:38:05,6340832017776640
"Sun Sep 29 10:28:45 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-29 08:28:51,6341381773590528
"Fri Oct  4 18:38:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 16:39:00,6342240767049728
"Sat Sep 21 08:53:56 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Unsuccessful.",2013-09-21 06:54:00,6342292306657280
"Mon Sep 30 10:40:26 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 4s).",2013-09-30 08:40:32,6345882899316736
"Fri Sep 20 17:01:54 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 8s).",2013-09-20 15:01:59,6347137029767168
"Fri Oct  4 05:43:42 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-10-04 03:43:46,6347394727804928
"Tue Oct  1 18:30:29 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-75dbm). Unsuccessful.",2013-10-01 16:30:37,6347944483618816
"Mon Sep 23 07:39:40 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Unsuccessful.",2013-09-23 05:39:46,6348236541394944
"Tue Sep 17 09:45:39 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (55 bytes - 8s).",2013-09-17 07:45:43,6350504284127232
"Mon Sep 30 11:12:31 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (56 bytes - 4s).",2013-09-30 09:12:36,6353854358618112
"Sun Sep 22 18:25:30 2013
 (Rwanda).successful (4s) - UMTS (3G). Registered on Home Network (-101dbm). Successful (51 bytes - 12s).",2013-09-22 16:25:35,6354696172208128
"Thu Oct  3 15:16:37 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (55 bytes - 11s).",2013-10-03 13:16:43,6355297467629568
"Sat Sep 21 17:33:18 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 4s).",2013-09-21 15:33:28,6356757756510208
"Mon Sep 30 13:09:48 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (56 bytes - 9s).",2013-09-30 11:09:53,6359248837541888
"Tue Sep 10 08:37:32 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (46 bytes - 4s).",2013-09-10 06:37:37,6359300377149440
"Fri Oct  4 15:27:20 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-73dbm). Successful (54 bytes - 5s).",2013-10-04 13:27:27,6360520147861504
"Wed Oct  2 18:27:14 2013
 (Rwanda).successful (1s) - GSM (2G). Registered on Home Network (-73dbm). Unsuccessful.",2013-10-02 16:27:19,6361069903675392
"Sun Sep 29 14:43:09 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (54 bytes - 5s).",2013-09-29 12:43:15,6361825817919488
"Mon Sep  9 16:09:25 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-69dbm). Successful (50 bytes - 8s).",2013-09-09 14:09:30,6362186595172352
"Thu Sep 26 14:03:00 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-67dbm). Successful (55 bytes - 4s).",2013-09-26 12:03:06,6362701991247872
"Sun Sep 15 07:18:16 2013
 (Rwanda).successful (2s) - GSM (2G). Registered on Home Network (-71dbm). Successful (54 bytes - 5s).",2013-09-15 05:18:20,6362736350986240
